ad_id,region_id,ad_price,numpictures,proseller,adoldness,mileage,clime_id,shifter,person_capacity,doorsnumber,color,brand_id,model_id,ccm,highlighted,antiguedad,category_id,msrp,car_type_id,weight,fuel_tank,boot_capacity,fuel,environmental_id,cylinders,drive_id,consump_mixed,top_speed,acceleration,torque,power
14972854,2,5350000,6,0,205,242000,5,27,5,5,190,13,14,2993,0,2783,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
14979039,14,7300000,12,0,119,93763,4,27,5,5,90,13,14,2993,1,3178,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15315377,3,6900000,9,1,108,175000,5,27,5,5,190,13,14,2993,0,2571,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15321097,2,8499000,12,1,100,213000,6,27,5,5,190,13,14,2993,0,2238,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15423463,7,4990000,12,1,84,247000,5,27,5,5,20,13,14,2993,0,3178,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15453979,8,3999999,5,1,24,276000,5,27,7,5,130,13,14,2993,0,2666,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15679958,14,8500000,11,0,3,103000,4,27,5,5,90,13,14,2993,1,3399,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15693662,4,4999000,12,1,9,270051,5,27,5,5,190,13,14,2993,0,3314,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15708265,14,5190000,12,1,5,203418,5,27,5,5,40,13,14,2993,0,2983,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
15716076,8,4999000,6,1,2,148000,6,27,5,5,132,13,14,2993,0,2711,9,15699000.0,13,2075.0,85.0,620.0,3,5,6.0,4,7.4,222.0,7.6,540.0,245.0
10030470,4,2059000,6,1,1477,141000,2,15,5,5,130,76,146,1461,0,1591,2,5890000.0,5,1460.0,60.0,522.0,3,5,4.0,1,5.2,180.0,12.4,240.0,110.0
15348962,8,1450000,6,0,56,221000,4,6,5,5,140,76,146,1461,0,3402,2,5890000.0,5,1460.0,60.0,522.0,3,5,4.0,1,5.2,180.0,12.4,240.0,110.0
10071335,9,2000000,6,0,1466,199999,5,15,5,5,190,31,1,1997,0,3093,6,8621000.0,6,1482.0,70.0,540.0,3,4,4.0,1,5.9,210.0,9.5,340.0,140.0
10129058,3,11500000,6,1,1452,12000,6,26,5,5,0,59,515,3498,0,977,9,17103040.0,13,2130.0,78.0,690.0,0,5,6.0,4,8.8,235.0,7.6,370.0,306.0
15342772,3,8489900,12,1,94,120172,6,26,5,5,131,59,515,3498,0,1667,9,17103040.0,13,2130.0,78.0,690.0,0,5,6.0,4,8.8,235.0,7.6,370.0,306.0
15556169,7,8100000,6,1,43,150000,6,26,5,5,10,59,515,3498,0,2295,9,17103040.0,13,2130.0,78.0,690.0,0,5,6.0,4,8.8,235.0,7.6,370.0,306.0
15675834,14,11990000,12,1,5,58602,6,26,5,5,190,59,515,3498,0,2302,9,17103040.0,13,2130.0,78.0,690.0,0,5,6.0,4,8.8,235.0,7.6,370.0,306.0
10155203,17,100000,10,1,1370,186000,2,14,5,3,190,31,18,1753,0,42500,1,5029000.0,6,1200.0,55.0,350.0,3,7,4.0,1,5.5,196.0,10.8,260.0,116.0
15603568,17,220000,3,0,27,225000,4,14,5,3,40,31,18,1753,0,6542,1,5029000.0,6,1200.0,55.0,350.0,3,7,4.0,1,5.5,196.0,10.8,260.0,116.0
10176011,15,1250000,12,1,1402,262000,3,15,5,4,40,44,239,1991,0,3244,6,6442000.0,12,1570.0,62.0,420.0,3,4,4.0,1,6.0,201.0,10.4,305.0,140.0
14127315,17,1260000,12,1,373,225000,4,15,5,4,132,44,239,1991,0,4668,6,6442000.0,12,1570.0,62.0,420.0,3,4,4.0,1,6.0,201.0,10.4,305.0,140.0
10183620,3,1490000,9,1,1401,134000,4,14,5,5,40,70,195,1560,0,3307,1,4528000.0,9,1387.0,60.0,503.0,3,4,4.0,1,5.0,188.0,12.8,215.0,90.0
10235444,19,199000,9,1,1349,275000,2,14,5,4,200,76,158,1870,0,6912,1,3869900.0,12,1150.0,60.0,510.0,3,7,4.0,1,6.2,180.0,12.3,176.0,92.0
10247814,15,1250000,12,1,1382,166000,2,14,4,5,40,80,585,1985,0,6551,6,4790000.0,6,1312.0,68.0,494.0,0,7,4.0,1,10.8,200.0,11.5,180.0,131.0
10251135,16,1998000,6,1,1417,225228,5,0,5,5,0,98,305,1390,0,2714,6,7881000.0,12,1410.0,70.0,485.0,0,4,4.0,1,6.4,201.0,10.5,210.0,122.0
15216051,15,2199000,6,0,131,229500,5,7,5,5,0,98,305,1390,0,3332,6,7881000.0,12,1410.0,70.0,485.0,0,4,4.0,1,6.4,201.0,10.5,210.0,122.0
10254961,8,2090000,5,1,1416,198000,2,14,5,5,190,83,928,1968,0,2292,1,6091300.0,9,1545.0,60.0,405.0,3,5,4.0,1,5.4,177.0,11.6,250.0,110.0
10264599,13,159000,2,0,1340,278000,2,14,5,5,0,31,1,1998,0,42530,6,5905000.0,9,1554.0,58.0,540.0,3,7,4.0,1,6.0,195.0,11.2,280.0,116.0
12656119,2,199000,6,1,783,342052,3,14,5,5,0,31,1,1998,0,43161,6,5905000.0,9,1554.0,58.0,540.0,3,7,4.0,1,6.0,195.0,11.2,280.0,116.0
15492405,12,355000,8,0,20,386000,4,14,5,5,40,31,1,1998,0,6116,6,5905000.0,9,1554.0,58.0,540.0,3,7,4.0,1,6.0,195.0,11.2,280.0,116.0
10268070,17,980000,12,1,1371,255000,4,14,5,5,40,98,178,1896,0,4943,1,5096000.0,6,1205.0,55.0,330.0,3,3,4.0,1,5.0,188.0,11.3,240.0,101.0
10308831,1,1399000,7,1,1365,150000,2,1,4,4,130,57,336,1308,0,4192,3,9399900.0,3,1420.0,61.0,290.0,0,7,2.0,2,10.8,223.0,7.2,220.0,192.0
15288636,3,1490000,9,1,72,102851,5,14,4,4,23,57,336,1308,0,4697,3,9399900.0,3,1420.0,61.0,290.0,0,7,2.0,2,10.8,223.0,7.2,220.0,192.0
15522192,6,1480000,6,0,1,82000,4,14,4,5,30,57,336,1308,0,5771,3,9399900.0,3,1420.0,61.0,290.0,0,7,2.0,2,10.8,223.0,7.2,220.0,192.0
10320820,3,9490000,11,1,1398,146000,6,27,5,4,190,13,99,2993,0,1123,8,23885000.0,12,1875.0,80.0,500.0,3,5,6.0,2,5.6,250.0,6.2,560.0,258.0
10342339,12,1290000,6,0,1355,185000,1,14,5,4,21,83,159,1198,0,4843,4,2728000.0,12,1090.0,45.0,438.0,0,3,3.0,1,6.0,160.0,16.3,112.0,64.0
10384799,14,9000000,12,0,1380,60000,6,26,0,2,40,59,459,3498,0,1506,3,14738300.0,3,1660.0,66.0,450.0,0,5,6.0,2,7.2,250.0,6.9,340.0,252.0
10413412,6,2490000,11,1,1335,245000,5,29,5,5,20,93,301,1798,0,2458,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15389877,3,3290000,12,1,5,205792,4,29,5,5,20,93,301,1798,1,3655,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15517633,3,4155000,6,1,24,170227,5,29,5,5,190,93,301,1798,0,2712,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15549961,14,2499999,10,0,8,344000,4,29,5,5,190,93,301,1798,0,43901,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15561374,4,2980000,12,1,5,182491,5,29,5,5,10,93,301,1798,0,3696,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15648147,14,1999999,6,0,11,477000,4,29,5,5,70,93,301,1798,0,3755,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
15678587,3,1999999,12,1,2,261386,5,29,5,5,132,93,301,1798,0,3583,1,9395000.0,6,1445.0,45.0,445.0,5,5,4.0,1,4.0,180.0,10.4,142.0,99.0
10466193,5,7850000,6,1,1356,185000,6,7,5,4,90,8,163,2967,0,1651,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
11923152,3,8200000,12,1,971,79677,6,1,5,4,10,8,163,2967,0,1155,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
14503863,6,9590000,12,1,318,32000,6,7,5,4,190,8,163,2967,0,2234,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15070670,16,6899000,11,0,178,122212,6,26,5,4,132,8,163,2967,0,2077,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15154161,3,5390000,12,1,55,153415,6,1,5,4,190,8,163,2967,1,2998,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15166362,9,4995000,12,1,156,225000,6,29,5,4,190,8,163,2967,0,3167,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15367520,6,4790000,10,1,5,201300,6,6,5,4,60,8,163,2967,1,2317,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15382035,14,5600000,10,0,7,191045,6,7,5,4,190,8,163,2967,1,2468,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15392810,19,6090000,12,0,5,198320,6,7,5,5,10,8,163,2967,1,2044,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15409300,3,4500000,12,1,0,194000,5,7,5,4,190,8,163,2967,1,2748,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15503469,3,5190000,6,1,65,258000,5,7,5,4,91,8,163,2967,0,2892,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15507525,14,5190000,6,0,64,234000,6,7,5,4,0,8,163,2967,0,2072,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15523858,6,5199000,12,1,61,255406,6,1,5,4,132,8,163,2967,0,3232,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15530854,2,4990000,6,0,59,225864,6,0,5,4,40,8,163,2967,0,3111,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15587536,19,4999000,12,1,44,298000,6,20,5,4,190,8,163,2967,0,3035,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15600954,14,5150000,12,0,40,255000,6,0,5,4,190,8,163,2967,0,3130,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
15703267,9,5199000,6,1,7,253000,3,7,5,4,190,8,163,2967,0,3133,3,15778050.0,12,1720.0,75.0,530.0,3,5,6.0,4,6.0,250.0,6.1,500.0,245.0
10467049,4,1990000,12,0,1279,148300,3,5,5,4,91,99,380,2435,1,5640,3,12279000.0,12,1560.0,80.0,440.0,0,7,5.0,1,10.2,220.0,8.5,285.0,200.0
10501391,9,2899000,11,1,1310,209000,3,6,5,5,132,47,473,2720,0,3944,9,20304400.0,13,2455.0,84.0,958.0,3,4,6.0,4,10.2,193.0,12.7,440.0,190.0
14500371,4,2799000,11,1,283,299000,2,6,5,5,0,47,473,2720,0,5063,9,20304400.0,13,2455.0,84.0,958.0,3,4,6.0,4,10.2,193.0,12.7,440.0,190.0
15038417,9,3600000,4,0,137,138912,6,6,5,5,132,47,473,2720,0,4229,9,20304400.0,13,2455.0,84.0,958.0,3,4,6.0,4,10.2,193.0,12.7,440.0,190.0
15305902,7,2100000,6,0,102,349000,1,6,5,5,190,47,473,2720,0,4914,9,20304400.0,13,2455.0,84.0,958.0,3,4,6.0,4,10.2,193.0,12.7,440.0,190.0
15559993,14,4100000,6,0,14,180598,5,6,5,5,30,47,473,2720,0,4732,9,20304400.0,13,2455.0,84.0,958.0,3,4,6.0,4,10.2,193.0,12.7,440.0,190.0
10506621,3,4150000,6,0,1316,126350,5,6,7,5,10,66,389,1995,0,1420,9,9710000.0,9,1732.0,65.0,450.0,3,5,4.0,4,7.2,188.0,11.0,320.0,150.0
10522730,3,9990000,6,1,1340,224000,6,26,7,5,190,59,1233,3996,0,3616,9,28411000.0,13,2550.0,100.0,620.0,3,4,8.0,4,11.8,230.0,7.6,700.0,306.0
15402493,9,5299000,12,1,89,301000,6,26,7,5,190,59,1233,3996,0,3995,9,28411000.0,13,2550.0,100.0,620.0,3,4,8.0,4,11.8,230.0,7.6,700.0,306.0
15582012,14,4999999,11,0,46,234300,3,26,7,5,190,59,1233,3996,0,4189,9,28411000.0,13,2550.0,100.0,620.0,3,4,8.0,4,11.8,230.0,7.6,700.0,306.0
15638588,2,4999999,6,1,27,204500,6,26,7,5,190,59,1233,3996,0,3782,9,28411000.0,13,2550.0,100.0,620.0,3,4,8.0,4,11.8,230.0,7.6,700.0,306.0
10567320,3,385000,0,0,1290,150000,4,14,5,3,30,70,153,1997,0,4663,4,4490000.0,6,1050.0,50.0,245.0,0,7,4.0,1,7.7,210.0,8.9,190.0,136.0
10587528,16,1599999,11,1,1284,226520,3,15,5,4,140,93,251,2231,0,3269,6,8510000.0,12,1535.0,60.0,520.0,3,4,4.0,1,6.1,220.0,8.6,400.0,177.0
15065399,9,1490000,6,0,95,263000,5,15,5,4,0,93,251,2231,1,4083,6,8510000.0,12,1535.0,60.0,520.0,3,4,4.0,1,6.1,220.0,8.6,400.0,177.0
10649516,6,2600000,11,1,1270,127000,2,14,5,5,130,57,248,1560,0,2554,1,5439900.0,6,1260.0,55.0,340.0,3,4,4.0,1,4.5,185.0,11.0,240.0,109.0
10649540,6,2199990,9,1,1305,112000,2,14,5,4,10,19,209,1461,0,1185,1,3020000.0,12,1059.0,50.0,510.0,3,5,4.0,1,3.8,164.0,14.6,200.0,75.0
15470213,9,1490000,3,0,27,254000,2,14,5,4,10,19,209,1461,0,2032,1,3020000.0,12,1059.0,50.0,510.0,3,5,4.0,1,3.8,164.0,14.6,200.0,75.0
10664151,2,125000,6,1,1227,186000,2,14,5,4,0,39,245,1495,0,42643,1,3439000.0,12,1065.0,45.0,375.0,0,7,4.0,1,6.9,173.0,11.4,132.0,88.0
10685270,7,4990000,3,1,1307,139000,5,26,4,2,20,13,474,2979,0,3508,3,16482500.0,2,1825.0,61.0,210.0,0,4,6.0,2,9.9,250.0,6.0,400.0,306.0
15291237,14,4000000,6,0,65,189900,4,25,4,2,0,13,474,2979,0,4178,3,16482500.0,2,1825.0,61.0,210.0,0,4,6.0,2,9.9,250.0,6.0,400.0,306.0
10685285,14,199000,6,1,1223,386000,2,14,5,5,0,39,245,1493,0,42648,1,3090000.0,6,1130.0,45.0,321.0,3,7,3.0,1,5.5,170.0,17.8,184.0,82.0
10706977,18,8790000,5,1,1253,17498,5,27,5,4,10,13,10,1995,0,408,6,11225500.0,12,1450.0,57.0,480.0,3,6,4.0,2,4.0,212.0,8.4,320.0,150.0
15698361,2,4998000,12,1,8,130596,5,27,5,4,10,13,10,1995,0,1701,6,11225500.0,12,1450.0,57.0,480.0,3,6,4.0,2,4.0,212.0,8.4,320.0,150.0
10715149,9,5099000,6,1,1299,160700,5,27,5,5,190,44,419,2199,0,775,9,10570000.0,13,1869.0,70.0,531.0,3,5,4.0,4,6.7,190.0,9.9,436.0,197.0
15405278,3,3999999,12,1,36,94861,5,25,5,5,130,44,419,2199,0,3324,9,10570000.0,13,1869.0,70.0,531.0,3,5,4.0,4,6.7,190.0,9.9,436.0,197.0
15603293,3,5699999,4,0,27,128000,3,25,5,5,90,44,419,2199,1,2067,9,10570000.0,13,1869.0,70.0,531.0,3,5,4.0,4,6.7,190.0,9.9,436.0,197.0
10730492,12,8950000,12,1,1247,177300,6,27,5,5,190,8,458,2967,0,2118,9,16902250.0,9,2335.0,100.0,775.0,3,6,6.0,4,8.4,215.0,8.1,550.0,239.0
15676616,14,6700000,6,0,3,121000,6,27,5,5,10,8,458,2967,1,43941,9,16902250.0,9,2335.0,100.0,775.0,3,6,6.0,4,8.4,215.0,8.1,550.0,239.0
10770102,13,1490000,5,1,1238,170462,6,19,7,5,0,18,279,1997,0,3682,2,7925000.0,5,1620.0,60.0,208.0,3,4,4.0,1,6.1,195.0,12.5,270.0,136.0
15536032,11,1450000,6,0,11,195000,5,19,7,5,40,18,279,1997,0,4573,2,7925000.0,5,1620.0,60.0,208.0,3,4,4.0,1,6.1,195.0,12.5,270.0,136.0
10779873,14,590000,6,0,1270,58600,1,14,5,4,130,76,131,1390,0,4964,4,2715000.0,12,980.0,50.0,510.0,0,3,4.0,1,7.0,186.0,11.2,127.0,98.0
14976190,5,580000,5,1,193,216825,2,14,5,4,0,76,131,1390,0,5827,4,2715000.0,12,980.0,50.0,510.0,0,3,4.0,1,7.0,186.0,11.2,127.0,98.0
15418052,14,140000,6,0,74,210000,2,14,5,4,0,76,131,1390,0,6434,4,2715000.0,12,980.0,50.0,510.0,0,3,4.0,1,7.0,186.0,11.2,127.0,98.0
15572025,2,106000,6,1,38,262862,2,14,5,4,0,76,131,1390,0,6408,4,2715000.0,12,980.0,50.0,510.0,0,3,4.0,1,7.0,186.0,11.2,127.0,98.0
10794965,2,199000,6,1,1193,311000,4,14,5,5,0,31,1,1998,0,42678,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15355919,3,149999,6,1,15,415197,2,14,5,5,0,31,1,1998,0,5749,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15418725,3,135000,12,0,0,363654,2,14,5,5,20,31,1,1998,0,5916,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15557129,3,800000,6,0,1,316000,4,14,5,5,190,31,1,1998,0,5127,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15577903,2,549000,6,1,36,234000,5,14,5,5,10,31,1,1998,0,5192,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15613285,3,599000,12,1,24,330000,4,15,5,5,40,31,1,1998,0,5538,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
15651374,14,550000,6,0,11,271000,4,14,5,5,131,31,1,1998,0,6162,6,6090000.0,9,1550.0,58.0,540.0,3,3,4.0,1,5.8,194.0,11.2,280.0,116.0
10830425,9,11990000,11,1,1257,73369,6,27,5,5,10,8,281,2967,0,654,3,19668060.0,9,1955.0,73.0,565.0,3,6,6.0,4,6.5,250.0,5.5,650.0,320.0
13968650,6,8690000,6,0,406,134000,5,27,5,5,92,8,281,2967,0,1439,3,19668060.0,9,1955.0,73.0,565.0,3,6,6.0,4,6.5,250.0,5.5,650.0,320.0
15477473,3,10000000,6,0,61,165473,5,27,5,5,90,8,281,2967,0,1700,3,19668060.0,9,1955.0,73.0,565.0,3,6,6.0,4,6.5,250.0,5.5,650.0,320.0
15633009,3,10990000,12,1,19,137995,6,27,5,5,130,8,281,2967,0,1803,3,19668060.0,9,1955.0,73.0,565.0,3,6,6.0,4,6.5,250.0,5.5,650.0,320.0
10838510,17,2500000,12,1,1219,258000,3,15,5,5,190,13,50,1995,0,3275,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
14667702,8,2900000,6,0,239,241000,5,15,5,5,190,13,50,1995,0,3403,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
14807182,14,2490000,11,1,201,234000,3,15,5,5,190,13,119,1995,0,3472,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
14961404,9,2600000,6,0,162,204037,5,15,5,5,132,13,50,1995,0,4180,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15068235,3,2580000,12,1,135,246000,3,15,5,5,40,13,50,1995,0,3538,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15142766,14,2750000,10,1,116,186000,3,15,5,5,22,13,50,1995,0,3496,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15463152,6,1999000,6,1,63,198600,2,15,5,5,0,13,50,1995,0,4313,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15470180,9,1390000,5,0,25,312000,4,15,5,5,0,13,50,1995,0,4405,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15504485,16,2599000,6,1,19,231000,1,15,5,5,0,13,50,1995,0,4353,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15518117,14,1490000,10,1,16,313000,5,15,5,5,190,13,119,1995,0,4173,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15560699,4,1599999,12,0,4,293116,3,15,5,5,190,13,50,1995,0,4275,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
15679379,3,2295000,11,1,3,197865,3,15,5,5,20,13,50,1995,0,4160,3,12179000.0,9,1675.0,70.0,500.0,3,4,4.0,2,5.1,231.0,8.3,350.0,177.0
10872627,3,5000000,12,1,1256,119000,4,15,5,4,30,59,69,1595,0,1030,1,8427630.0,3,1395.0,50.0,470.0,0,6,4.0,1,5.6,210.0,9.3,200.0,122.0
15169568,2,7990000,11,1,145,0,4,15,5,4,190,59,69,1332,0,43800,1,8427630.0,3,1395.0,50.0,470.0,0,6,4.0,1,5.6,210.0,9.3,200.0,122.0
15394742,3,5599000,12,1,4,67209,2,15,5,4,80,59,69,1595,1,43864,1,8427630.0,3,1395.0,50.0,470.0,0,6,4.0,1,5.6,210.0,9.3,200.0,122.0
15513037,3,8389700,12,1,53,50090,4,15,5,4,10,59,69,1595,0,1342,1,8427630.0,3,1395.0,50.0,470.0,0,6,4.0,1,5.6,210.0,9.3,200.0,122.0
10891176,9,8490000,9,1,1241,83573,5,7,5,5,190,8,513,2967,0,1431,3,17660190.0,6,1730.0,75.0,535.0,3,5,6.0,4,5.8,235.0,7.9,400.0,204.0
10910650,19,79000,8,1,1159,110000,1,14,5,5,190,20,151,1349,0,5242,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15198700,4,365000,12,1,99,184535,1,14,5,5,10,20,151,1349,0,5915,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15256012,14,390000,12,0,42,148000,1,14,5,5,10,20,151,1349,1,6177,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15295733,3,370000,3,0,68,125000,1,14,5,5,24,20,151,1349,0,6494,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15349225,7,85000,1,0,17,123456,1,14,5,5,0,20,151,1349,0,6294,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15642250,12,100000,4,0,15,294000,1,14,5,5,40,20,151,1349,0,7345,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15653148,14,199000,6,1,11,115100,1,14,5,5,40,20,151,1349,0,6435,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
15667266,7,90000,6,0,6,154509,1,14,5,5,0,20,151,1349,0,6471,1,2164000.0,6,1015.0,48.0,250.0,0,3,4.0,1,7.9,166.0,15.0,113.0,75.0
10917962,14,149000,5,1,1160,330000,2,14,5,5,0,69,149,1995,0,42711,1,4993600.0,9,1314.0,52.0,480.0,3,3,4.0,1,5.1,170.0,15.0,185.0,82.0
15383239,2,165000,6,1,9,299147,2,14,5,5,0,69,156,1995,0,7459,1,4993600.0,9,1314.0,52.0,480.0,3,3,4.0,1,5.1,170.0,15.0,185.0,82.0
15507043,14,149000,4,1,53,330000,2,14,5,5,0,69,149,1995,0,43891,1,4993600.0,9,1314.0,52.0,480.0,3,3,4.0,1,5.1,170.0,15.0,185.0,82.0
10954587,3,1549000,6,0,1185,68000,2,14,5,4,73,29,297,1368,0,42722,1,3720000.0,12,1235.0,45.0,500.0,0,4,4.0,1,6.3,165.0,14.6,115.0,78.0
10971578,16,4890000,9,1,1137,92000,5,15,5,4,190,13,17,1995,0,1487,6,10260000.0,12,1510.0,57.0,480.0,3,5,4.0,4,4.8,233.0,7.5,380.0,184.0
10974124,15,1250000,6,0,1179,30200,2,14,5,4,0,69,221,1994,0,4378,6,6069000.0,12,1430.0,61.0,500.0,3,7,4.0,1,5.9,192.0,13.0,230.0,101.0
15529570,3,569000,12,1,48,261990,2,14,5,4,131,69,221,1994,0,6398,6,6069000.0,12,1430.0,61.0,500.0,3,7,4.0,1,5.9,192.0,13.0,230.0,101.0
11040610,4,2005000,5,1,1194,198000,2,4,5,5,0,93,487,2982,0,42750,9,15780000.0,13,1950.0,90.0,742.0,3,3,4.0,4,10.4,165.0,12.1,343.0,163.0
11049527,14,2600000,6,1,1157,60000,2,14,5,4,30,16,352,1598,0,2850,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
14945198,19,2090000,10,1,133,24000,2,14,5,4,21,16,352,1598,0,3756,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15382612,3,1690000,10,0,7,86900,2,14,5,4,0,16,352,1598,1,3776,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15495402,20,1698000,5,1,5,138000,2,14,5,4,0,16,352,1598,0,3662,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15508096,18,1590000,11,1,16,158000,2,14,5,4,40,16,352,1598,0,3867,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15516077,20,1550000,5,0,15,164850,2,14,5,4,21,16,352,1598,0,3595,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15584356,2,2299000,12,1,33,109578,4,14,5,4,21,16,352,1598,0,3675,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
15640653,14,2000000,6,0,15,111400,2,14,5,4,0,16,352,1598,0,3783,1,4709000.0,12,1285.0,60.0,450.0,0,5,4.0,1,6.8,185.0,12.5,153.0,113.0
